time,format,font,color,data_unix,danmuchi,ID,rowID,danmu
425.72700,1,25,16777215,1520178204,0,c88ef42f,4366334637,这画面是不是太卡了。
1644.48300,1,25,16777215,1520178216,0,cefd07bb,4366335173,听不出来二胡
5390.60000,1,25,16777215,1520178232,0,d7015b20,4366335916,一直想看的是各种民乐器特色的展现，炫技也好，我们的民乐本来就各有各的牛
471.23800,1,25,16777215,1520178261,0,c88ef42f,4366337218,你们看镜头会一卡一卡的吗
4616.82700,1,25,16777215,1520178275,0,7ab7fc5e,4366337921,碍眼
1715.24300,1,25,16777215,1520178286,0,cefd07bb,4366338382,这次镜头终于不是晃得晕了
5464.54000,1,25,16777215,1520178332,0,d7015b20,4366340373,文案和央视真不是一个档次
1772.04300,1,25,16777215,1520178361,0,c88ef42f,4366341705,我想说化妆和服装不行啊。
1822.79900,1,25,16777215,1520178395,0,cefd07bb,4366343180,但是音质确实不好
1860.31100,1,25,16777215,1520178432,0,cefd07bb,4366344806,这样蛮好听啊
3818.40400,1,25,16777215,1520178457,0,c88ef42f,4366345926,话说要什么跳舞的啊啊啊
3864.61200,1,25,16777215,1520178522,0,c88ef42f,4366348632,完全没感觉音乐的美。
996.52700,1,25,16777215,1520178546,0,889319e5,4366349686,听着好乱
3901.62500,1,25,16777215,1520178572,0,c88ef42f,4366350795,化妆师也不行啊
4958.54700,1,25,16777215,1520178579,0,7ab7fc5e,4366351083,口音有问题
2021.66400,1,25,16777215,1520178594,0,cefd07bb,4366351673,央视爸爸做过比赛
2059.80700,1,25,16777215,1520178632,0,cefd07bb,4366353278,广东加陕西也不弱啊
2097.21500,1,25,16777215,1520178669,0,cefd07bb,4366354820,就是多给选手机会啊，一直是一些采访
2006.56000,1,25,16777215,1520178687,0,b262c1ca,4366355496,你们不觉得这舞台的光把人照的好丑啊
2124.56300,1,25,16777215,1520178697,0,cefd07bb,4366355923,灯光又开始了
2230.92100,1,25,16777215,1520178803,0,cefd07bb,4366360377,+10086
2865.74000,1,25,16777215,1520178814,0,5e3d2297,4366360833,好喜庆
5070.77100,1,25,16777215,1520178820,0,bd14d87,4366361061,这味道不对唉，给央视爸爸做吧
2305.03100,1,25,16777215,1520178877,0,cefd07bb,4366363538,灯光简洁一点，镜头别一直切，还是蛮好的
2254.85100,1,25,16777215,1520178889,0,223ad983,4366364032,灯光看得我头晕
1066.60000,1,25,16777215,1520178913,0,96b4cf54,4366365028,背景应该那种先出现苍茫感觉，，随着音乐节奏奔腾色彩再丰富点，就好了
2382.92700,1,25,16777215,1520178955,0,cefd07bb,4366366751,我以为会像方老师一样的大家上
38.86600,1,25,16707842,1520178980,0,5b2b1b33,4366367703,等了好久~~~
1609.02500,1,25,16777215,1520179070,0,889319e5,4366371459,还是感觉乱，这节目虽然说音都能听到，但是怎么说也修一下音吧
2454.22500,1,25,16777215,1520179090,0,cefd07bb,4366372239,后边的PK可以乐器少一些，或者同种乐器PK
823.05100,1,25,16777215,1520179177,0,97962c34,4366375725,坐着和站着只是比喻好么？？？
2563.82100,1,25,16777215,1520179200,0,cefd07bb,4366376574,4个评委，2个懂音乐
260.71300,1,25,16777215,1520179225,0,20ce474e,4366377657,听过大佬的现场 太棒
1625.45200,1,25,16777215,1520179313,0,1d831235,4366381214,就不能换一套更棒的音响设备吗？乐器是有专门的音响设备的。
2875.99200,1,25,16777215,1520179394,0,cefd07bb,4366384338,这灯再这样闪我就要发脾气了
71.86300,1,25,16777215,1520179403,0,57fc4928,4366384703,＋1好希望央视来做，传播更广
2944.47900,1,25,16777215,1520179462,0,cefd07bb,4366387001,终于不是一直切到头晕了
158.05500,1,25,16777215,1520179490,0,57fc4928,4366388083,芒果台那个，央视会更好
3000.14900,1,25,16777215,1520179518,0,cefd07bb,4366389130,舞蹈镜头有5秒？？
3135.59100,1,25,16777215,1520179653,0,cefd07bb,4366394246,方老师：麻蛋，啥都让我来
3155.56700,1,25,16777215,1520179673,0,cefd07bb,4366394952,你闭嘴
2870.07100,1,25,16777215,1520179687,0,ad244125,4366395507,哪里乱了？？？你耳鸣？？？
3197.01300,1,25,16777215,1520179714,0,cefd07bb,4366396487,国乐，国乐
2379.12800,1,25,16777215,1520179728,0,2442cf33,4366396930,能不能纯国乐，一把二胡都可以是一个乐队，晚上为什么要键盘，要架子鼓？
3235.78900,1,25,16777215,1520179753,0,cefd07bb,4366397833,主持人OB
464.68500,1,25,16777215,1520179796,0,57fc4928,4366399407,这种真的要靠央视，芒果也靠边！！
2506.01700,1,25,16777215,1520179840,0,2442cf33,4366401007,坐姿好诡异
3335.47200,1,25,16777215,1520179853,0,cefd07bb,4366401496,改不好就别改
3346.35900,1,25,16777215,1520179864,0,cefd07bb,4366401892,主持人呢？？
3376.61900,1,25,16777215,1520179894,0,cefd07bb,4366402983,主持人全程OB
1552.15000,1,25,16777215,1520179904,0,fdd17355,4366403313,弹幕护体
3744.32900,1,25,16777215,1520179947,0,ad244125,4366404844,就爵士风啊…很难理解吗？
625.78400,1,25,16777215,1520179957,0,57fc4928,4366405241,央视办过民乐大赛
668.18500,1,25,16777215,1520179999,0,57fc4928,4366406779,椅子出奇的丑＋10086
718.02800,1,25,16777215,1520180049,0,57fc4928,4366408604,暴露＋1
3667.48200,1,25,16777215,1520180059,0,cefd07bb,4366408974,初次展示就原味，后边PK肯定再改的啊
755.64300,1,25,16777215,1520180087,0,57fc4928,4366409958,憋了之后？？？
3724.26400,1,25,16777215,1520180116,0,cefd07bb,4366410941,乐器演奏还要配音伴奏？？
386.16600,1,25,16777215,1520180119,0,cfeb080b,4366411023,广东人湛江市来围观拉～
3807.95700,1,25,16777215,1520180200,0,cefd07bb,4366413861,摄影师乱入？？
3848.36200,1,25,16777215,1520180240,0,cefd07bb,4366415315,抛砖引玉，但是也要有点水平啊
3886.45900,1,25,16777215,1520180278,0,cefd07bb,4366416639,老方都要睡着了
3965.94900,1,25,16777215,1520180358,0,cefd07bb,4366419340,主持人、、、、、
4002.62600,1,25,16777215,1520180394,0,cefd07bb,4366420623,尬
266.88100,1,25,16777215,1520180422,0,53cc4b34,4366421526,模式不重要
3161.85700,1,25,16777215,1520180456,0,5a544425,4366422698,原汁原味好
1007.57100,1,25,16777215,1520180478,0,cd5fd3bd,4366423428,镜头切的太频繁了，好累
3184.53800,1,25,16777215,1520180487,0,5a544425,4366423697,对!
3293.20500,1,25,16777215,1520180601,0,5a544425,4366427686,好可爱
3293.20500,1,25,16777215,1520180608,0,5a544425,4366427899,可爱
4411.46700,1,25,16777215,1520180674,0,cefd07bb,4366430098,前边几个感觉要迎合架子工，音乐变形了
210.13300,1,25,16707842,1520180729,0,ab5948ae,4366431914,别和我提马桶台
1055.71900,1,25,16777215,1520180734,0,cfeb080b,4366432079,灯光不行，镜头乱晃，这原谅色的灯光服了。还有，收音不好，节目组你们的收音设备能好点吗？？！
4477.66000,1,25,16777215,1520180740,0,cefd07bb,4366432284,这只乐队架子鼓是自带的，前边几个是配音伴奏
406.93200,1,25,16777215,1520180838,0,b584bb19,4366435557,春晚为啥没这种
2208.78200,1,25,16777215,1520180892,0,232825e4,4366437425,电子屏幕上全是烤肉串
4646.79200,1,25,16777215,1520180905,0,cefd07bb,4366437856,人家的装束是为了迎合音乐，境界就比因为音乐水平不够靠奇装异服来博眼球强
4697.75600,1,25,16777215,1520180956,0,cefd07bb,4366439516,dei
4714.66800,1,25,16777215,1520180973,0,cefd07bb,4366440045,deideidei
709.87700,1,25,16777215,1520181014,0,53cc4b34,4366441376,能不能看重点，那么挑剔干嘛
4757.62900,1,25,16777215,1520181015,0,cefd07bb,4366441450,主持人不懂音乐，而且支持的也不怎么样
3708.63300,1,25,16777215,1520181023,0,5a544425,4366441730,我们听原汁原味的本来就少，不代表我们不喜欢原汁原味的演奏方式!
1.05900,1,25,16777215,1520181049,0,c4ec01ca,4366442515,友情提醒，关闭弹幕食用更佳
4202.67300,1,25,16777215,1520181069,0,32bc3219,4366443176,时光胶囊——青丝？对吗？
3840.42300,1,25,16777215,1520181088,0,2442cf33,4366443757,真的可以 不要电子乐团。。。画蛇添足。。。
4878.26500,1,25,16777215,1520181093,0,cefd07bb,4366443912,bilibili干杯
4965.26800,1,25,16777215,1520181176,0,cefd07bb,4366446583,能不能加个小桌，一个个二郎腿我并不想看到
1677.74300,1,25,16777215,1520181187,0,cfeb080b,4366446905,鼓声很违和，节目组是吃耙耙了吗？为啥还有西洋乐器？！
5000.87500,1,25,16777215,1520181212,0,cefd07bb,4366447710,。。。。。。。
5016.61100,1,25,16777215,1520181227,0,cefd07bb,4366448182,主持人在搞莫斯
1732.18300,1,25,16777215,1520181268,0,cfeb080b,4366449437,再次说一遍，收音很差
410.38200,1,25,16777215,1520181312,0,54faed05,4366450742,先投币
503.13100,1,25,16777215,1520181411,0,ee14e04b,4366453737,格局啊格局，感觉还是地方电视台的格局，没有央视粑粑的大气
5467.41700,1,25,16777215,1520181578,0,cefd07bb,4366458568,观众有点偏向潮汕方面
4337.52000,1,25,16777215,1520181625,0,5a544425,4366459876,这个不用去了，不用去了...
1648.35100,1,25,16777215,1520181795,0,5ad36903,4366464779,音准好像有问题吧....而且有点乱因为直播没法加后期么？？
2345.08200,1,25,16777215,1520181800,0,cfeb080b,4366464949,架子鼓的声音太大了，就不能不用这破鼓吗？？？！
2818.10500,1,25,16777215,1520181939,0,1b9a15f0,4366468804,这首曲子太好听了，就是收音真的一言难尽，我去搜有没有音质好的版本了
1017.86300,1,25,16777215,1520181964,0,c4ec01ca,4366469545,个个都是大师，社会社会
1739.07300,1,25,16777215,1520182042,0,53cc4b34,4366471702,我实在无法理解女人为何要穿成那个样子
4791.04300,1,25,16777215,1520182065,0,5a544425,4366472358,一点都不纯粹，突然感觉这个节目俗了
1528.86200,1,25,16777215,1520182082,0,507e7df8,4366472776,以为是中国好声音，结果是我是歌手的感觉
4856.02000,1,25,16777215,1520182111,0,5a544425,4366473557,果然没有好的编曲
2862.47900,1,25,16777215,1520182125,0,54faed05,4366473965,百日吹到头七的流氓
1919.18100,1,25,16777215,1520182236,0,53cc4b34,4366476921,只有我觉得衣服很丑吗
3649.26600,1,25,16777215,1520182341,0,54faed05,4366479772,编曲好多了
3690.66600,1,25,16777215,1520182390,0,54faed05,4366481075,何必伴舞
1074.24000,1,25,16777215,1520182399,0,c9e15c5d,4366481316,灯光好刺眼
5190.83800,1,25,16777215,1520182402,0,cac560c4,4366481378,瞬间不感兴趣了
1033.09300,1,25,16777215,1520182462,0,18a56cad,4366482922,脑壳有包哦，镜头切的我头晕
3822.32000,1,25,16777215,1520182468,0,54faed05,4366483043,没有跳舞的估计好得多
3683.01100,1,25,16777215,1520182475,0,30ae3424,4366483216,你们事咋那么多
1712.15900,1,25,16707842,1520182597,0,ab5948ae,4366486289,这个笛子好听
4329.95600,1,25,16777215,1520182720,0,30ae3424,4366489314,这个你们咋不说架子鼓了
3968.00500,1,25,16777215,1520182914,0,39b4202a,4366494055,央视妈妈，是给其他卫视做规范，我把上线与下线都给你，你们就在这中间自由发挥。手动滑稽
1738.86400,1,25,16777215,1520183074,0,c9e15c5d,4366497993,收音很差
2123.74200,1,25,16777215,1520183300,0,c9e15c5d,4366503602,总是有其他西洋乐器出现，比较尴尬
99.28300,1,25,16777215,1520183463,0,8751a814,4366507412,学萧的路过
3667.50200,1,25,16777215,1520184003,0,c9e15c5d,4366519006,没有架子鼓，没有背景音，好多了
3772.66200,1,25,16777215,1520184168,0,c9e15c5d,4366522572,这节目，第一集，看在创意份上勉强及格，除去创意，太普通了。
3792.58200,1,25,16777215,1520184220,0,c9e15c5d,4366523654,伴舞，灯光，架子鼓，电子音，吐槽的地方太多了。
4959.30500,1,25,16777215,1520184679,0,5ad36903,4366532795,普通话满分
958.34400,1,25,16777215,1520188097,0,ec10aac1,4366585379,完了，眼光被央视粑粑养叼了，忍不住吐槽舞美
578.35100,1,25,16777215,1520188106,0,3b2f755b,4366585493,应该上梁逸峰
1661.14400,1,25,16777215,1520188124,0,e33bbd08,4366585722,旁边的月亮好出戏啊
2193.89000,1,25,16777215,1520188599,0,e33bbd08,4366591365,灯光烟雾大屏幕太杂了
999.37600,1,25,16777215,1520188683,0,284d3072,4366592343,前方高能！！！好好听的
2520.10800,1,25,16777215,1520188799,0,e33bbd08,4366593624,刚才的妹子 摄影师加鸡腿
3372.89600,1,25,16777215,1520189340,0,e33bbd08,4366599010,给台阶
3686.87000,1,25,16777215,1520189533,0,e33bbd08,4366600893,炸了前面所有的啊
3740.92900,1,25,16777215,1520189587,0,e33bbd08,4366601454,没了低音鼓点也不好听
2288.24800,1,25,16777215,1520189777,0,284d3072,4366603328,跪求鼓点声音小一点好么！！！求制作组看看评论！不要喧宾夺主
2409.04300,1,25,16777215,1520190028,0,49462723,4366605715,陈军胸前挂着一颗天珠
2914.07100,1,25,16777215,1520190137,0,284d3072,4366606751,jiuming救命求主办方不要加背景伴奏，不要你们创新，我们就想听纯粹的国乐行不行！！
3691.97200,1,25,16777215,1520190378,0,284d3072,4366608955,我要骂人了真的
3689.00000,1,25,16777215,1520190424,0,284d3072,4366609331,靠要骂人了
3775.35500,1,25,16777215,1520190564,0,284d3072,4366610591,这一段好听！架子鼓就应该声音小点或者干脆没有，要突出重点
2659.27700,1,25,16777215,1520190961,0,72e84837,4366614066,好老派，好做作的，站姿呀，很有TVB的感觉
2248.51700,1,25,16777215,1520191234,0,3d69412,4366616259,天舞宝轮！！！
2245.61500,1,25,16777215,1520191352,0,3d69412,4366617285,处女座最大奥义！魑魅魍魉，天舞宝轮！
3999.55000,1,25,16777215,1520192632,0,3d69412,4366626653,自己跟自己尬聊，真行！
170.06200,1,25,16777215,1520192639,0,d4436fb5,4366626699,剪辑有点乱，切的晃眼
264.73800,1,25,16777215,1520192757,0,d4436fb5,4366627565,汉服不太适合拉二胡，弓容易戳进袖子
313.95400,1,25,16777215,1520192812,0,d4436fb5,4366627910,不错
397.43200,1,25,16777215,1520192923,0,d4436fb5,4366628619,比春晚节目好，今年春晚特别俗，没有什么雅的节目
417.14500,1,25,16777215,1520192953,0,d4436fb5,4366628817,镜头普遍切太多
458.29700,1,25,16777215,1520193000,0,d4436fb5,4366629148,主持太可怕……
481.11700,1,25,16777215,1520193083,0,d4436fb5,4366629693,主持别走春晚套路啊，既然向年轻一代宣扬国乐不要走这个路子
131.88500,1,25,16777215,1520193124,0,3d76a92c,4366629951,这才应该是中国的综艺
515.01800,1,25,16777215,1520193135,0,d4436fb5,4366630026,如今这种主持套路该改朝换代了吧
575.03500,1,25,16777215,1520193210,0,d4436fb5,4366630567,让他来主持还行
593.61300,1,25,16777215,1520193246,0,d4436fb5,4366630822,比刚刚那种春晚主持模式舒服多了
740.38500,1,25,16777215,1520193445,0,d4436fb5,4366632119,蒙古音乐很成熟，之前听了几首蒙古语rap惊为天人
471.10500,1,25,16777215,1520193502,0,3d76a92c,4366632498,广告丧心病狂，素点多好
762.45300,1,25,16777215,1520193529,0,d4436fb5,4366632652,拜托是国乐不是中原乐，蒙古不是中华民族吗？！
634.03100,1,25,16777215,1520193618,0,3d76a92c,4366633183,兜裆裤？
801.14000,1,25,16777215,1520193623,0,d4436fb5,4366633211,很喜欢蒙古文化
840.70100,1,25,16777215,1520193671,0,d4436fb5,4366633501,马头琴很漂亮
871.51400,1,25,16777215,1520193726,0,d4436fb5,4366633836,哇这套衣服好帅，莫名权力的游戏守夜人既视感
899.59900,1,25,16777215,1520193776,0,d4436fb5,4366634158,蒙古舞也特别帅啊，像狼一样
929.58000,1,25,16777215,1520193815,0,d4436fb5,4366634421,收音真的是……
954.75300,1,25,16777215,1520193868,0,d4436fb5,4366634801,明明这造型挺融合了摇滚原素嘛2333我觉得还挺帅
1038.07600,1,25,16777215,1520193992,0,d4436fb5,4366635604,有点乱，切的，灯也乱闪
1098.45000,1,25,16777215,1520194067,0,d4436fb5,4366636075,妈耶有个好大的马头琴，跟大提琴似的
1130.64900,1,25,16777215,1520194106,0,d4436fb5,4366636300,小哥挺帅
1143.96400,1,25,16777215,1520194131,0,d4436fb5,4366636455,这个像大提琴一样的马头琴好好看
1198.40200,1,25,16777215,1520194200,0,d4436fb5,4366636850,不错，那个大的马头琴第一次见，稀奇
1200.60600,1,25,16777215,1520194226,0,3d76a92c,4366637004,对啊，想表达的点为什么要纠结站还是坐呢？
1342.32200,1,25,16777215,1520194350,0,d4436fb5,4366637777,笑得好可爱
1405.47100,1,25,16777215,1520194437,0,3d76a92c,4366638353,主持口条真糊
1431.88800,1,25,16777215,1520194454,0,d4436fb5,4366638470,水晶乐坊和十二乐坊什么关系
1421.93100,1,25,16777215,1520194479,0,3d76a92c,4366638622,女子水晶和女子十二是一样的？
1629.78500,1,25,16777215,1520194687,0,d4436fb5,4366639733,都是超贵的演奏级乐器，收音背锅
1656.45900,1,25,16777215,1520194731,0,d4436fb5,4366640002,现在都流行站着拉二胡了，马头琴也是
1768.01500,1,25,16777215,1520194848,0,d4436fb5,4366640695,服装不耐看
1812.07600,1,25,16777215,1520194910,0,3d76a92c,4366641099,追求视觉效果就直说，别把自己整的那么高尚
1849.67700,1,25,16777215,1520194955,0,d4436fb5,4366641401,我感觉单独个人演奏，好像比团体听起来舒服
1933.89200,1,25,16777215,1520195050,0,d4436fb5,4366641985,对比去哪里了…莫名
1977.36800,1,25,16777215,1520195115,0,d4436fb5,4366642393,后期和制作缺点功力
2082.88500,1,25,16777215,1520195268,0,d4436fb5,4366643228,少数民族乐器太多种多样了，发掘发展出来那就很厉害了
2134.80700,1,25,16777215,1520195335,0,d4436fb5,4366643593,灯光太受不了了，俗的不行
2441.78700,1,25,16777215,1520195464,0,3d76a92c,4366644308,别人说的是刀郎艾捷克
2466.19900,1,25,16777215,1520195722,0,d4436fb5,4366645623,做纯净点的音乐单独拉才能凸现特色啊真的是，不要人那么多那么杂
2627.52900,1,25,16777215,1520195907,0,d4436fb5,4366646695,气而不舍 反映了大家看这个节目的心情hhhh
2649.34400,1,25,16777215,1520195960,0,d4436fb5,4366647031,已经可以了，没让刚刚那个春晚小婕姐主持都谢天谢地了
2987.08300,1,25,16777215,1520195998,0,3d76a92c,4366647270,国乐没有低音部，所以加把大提琴，大家喷要喷到点子上，别瞎喷
2671.93000,1,25,16777215,1520195999,0,d4436fb5,4366647278,希望单独演奏就好了，能了解每个乐器的特色
2812.92200,1,25,16777215,1520196155,0,d4436fb5,4366648177,这个舞美还行
2829.42000,1,25,16777215,1520196176,0,d4436fb5,4366648308,这个很好
2910.59700,1,25,16777215,1520196275,0,d4436fb5,4366648822,后面那个二胡眼镜小哥好看
2952.88800,1,25,16777215,1520196359,0,d4436fb5,4366649234,应该先让每个乐器都来段小独奏，最后再一起拉
2980.94300,1,25,16777215,1520196413,0,d4436fb5,4366649497,笛子声音在哪里…感觉好多乐器没有收音似的
2999.01900,1,25,16777215,1520196439,0,d4436fb5,4366649603,妈耶人少了好听
3029.41100,1,25,16777215,1520196508,0,d4436fb5,4366649961,希望收音能做到直接截取这段音频做成音乐的程度，现在远远没做到
3610.72100,1,25,16777215,1520196567,0,3d76a92c,4366650265,别说香港了，新加坡都有国乐团
3176.64500,1,25,16777215,1520196685,0,d4436fb5,4366650888,太对了！！麻烦音乐总监把控一下总调性
3193.62200,1,25,16777215,1520196710,0,d4436fb5,4366651026,不要电声！！！
3202.44600,1,25,16777215,1520196736,0,d4436fb5,4366651153,可以改编，但是不要电声！！
3730.57900,1,25,16777215,1520196745,0,3d76a92c,4366651209,尼玛，你要定节奏，就用中国鼓好了，非要用架子鼓
3759.11900,1,25,16777215,1520196828,0,3d76a92c,4366651619,还不如去听竹堑民乐团演奏视频了
3365.08700,1,25,16777215,1520196923,0,d4436fb5,4366652096,旋律如果能更好听那不错啊，但是不要电子鼓
3403.13900,1,25,16777215,1520196968,0,d4436fb5,4366652333,小哥美人尖不错
3429.26400,1,25,16777215,1520197001,0,d4436fb5,4366652489,后面那是什么乐器
3524.83700,1,25,16777215,1520197119,0,d4436fb5,4366653108,多介绍介绍乐器和人吧
3552.33100,1,25,16777215,1520197165,0,d4436fb5,4366653343,这和阮有什么区别
3626.84000,1,25,16777215,1520197303,0,d4436fb5,4366654034,刚刚那种放谱子的表演形式挺好
3647.81100,1,25,16777215,1520197337,0,d4436fb5,4366654193,对了对了就是要这样一个一个演奏
3661.34500,1,25,16777215,1520197364,0,d4436fb5,4366654335,这个好啊！！！
3672.78800,1,25,16777215,1520197399,0,d4436fb5,4366654523,终于有个能听到各乐器特色声音的了
3702.32900,1,25,16777215,1520197447,0,d4436fb5,4366654728,电子鼓要命啊，一加电子鼓变俗了
3716.90100,1,25,16777215,1520197469,0,d4436fb5,4366654830,架子鼓不要行不行
3753.79000,1,25,16777215,1520197526,0,d4436fb5,4366655063,麻烦不要加入dj架子鼓元素
3828.92100,1,25,16777215,1520197609,0,d4436fb5,4366655462,没有架子鼓好听多了
3873.11100,1,25,16777215,1520197663,0,d4436fb5,4366655703,老师们一脸冷漠？？？
4447.12300,1,25,16777215,1520198084,0,4a162669,4366657616,都是国乐？唉失败
4319.02700,1,25,16777215,1520198114,0,d4436fb5,4366657801,服装我喜欢
4391.49100,1,25,16777215,1520198194,0,d4436fb5,4366658183,我们没有自己的鼓吗
4505.25100,1,25,16777215,1520198317,0,d4436fb5,4366658716,目前这个感觉最好
4596.29200,1,25,16777215,1520198434,0,d4436fb5,4366659194,单独演奏也太好听了吧，麻烦搞点个人独奏节目
4626.00900,1,25,16777215,1520198485,0,d4436fb5,4366659441,这个伴舞比之前几个至少好点
4692.60900,1,25,16777215,1520198563,0,d4436fb5,4366659856,不插电好
4763.01900,1,25,16777215,1520198640,0,d4436fb5,4366660289,这个妆好看
4816.51600,1,25,16777215,1520198717,0,d4436fb5,4366660741,缺少情，前面好几个纯粹热闹，没内涵
4847.36100,1,25,16777215,1520198757,0,d4436fb5,4366660981,女主持用力太猛
4883.21100,1,25,16777215,1520198817,0,d4436fb5,4366661295,其实可以学习一下声临其境的模式吧
4936.88400,1,25,16777215,1520198896,0,d4436fb5,4366661671,还有很大进步的空间，可以改进
4998.92800,1,25,16777215,1520198963,0,d4436fb5,4366662014,小姐姐好漂亮
5040.08300,1,25,16777215,1520199013,0,d4436fb5,4366662208,不用搞投票啦
5056.79200,1,25,16777215,1520199043,0,d4436fb5,4366662322,蒙古汉子坐姿真爷们2333
5073.13100,1,25,16777215,1520199069,0,d4436fb5,4366662458,蒙古小哥笑起来超可爱
5125.07200,1,25,16777215,1520199143,0,d4436fb5,4366662806,我觉得以个人来参赛不要团体模式也许还好点
5144.29800,1,25,16777215,1520199168,0,d4436fb5,4366662927,前面提议不错
5217.56900,1,25,16777215,1520199257,0,d4436fb5,4366663320,没必要啊，也没啥可紧张的…
5231.51400,1,25,16777215,1520199275,0,d4436fb5,4366663390,哈哈哈哈哈哈
5274.22300,1,25,16777215,1520199333,0,d4436fb5,4366663700,他们一个一个出来的演奏方式是好的
5302.36400,1,25,16777215,1520199373,0,d4436fb5,4366663913,差别都不大啦
5368.86500,1,25,16777215,1520199453,0,d4436fb5,4366664333,前面说得对
5399.80600,1,25,16777215,1520199508,0,d4436fb5,4366664658,这段背景音乐演奏出来都比那种嘈杂的好啊
5440.36500,1,25,16777215,1520199569,0,d4436fb5,4366664991,这段bgm多好听
742.60000,1,25,16777215,1520209923,0,79c2304b,4366727655,里飞沙不好吗！想什么赤兔
3672.56200,1,25,16777215,1520209978,0,f8593898,4366728227,这个好不乱
657.86800,1,25,16777215,1520210603,0,9c61b841,4366734166,啊啊啊大师
657.86800,1,25,16777215,1520210610,0,9c61b841,4366734244,为了大师而来
62.07800,1,25,16777215,1520210680,0,e144da28,4366734992,手残琵琶党为自己叹气
2941.84300,1,25,16777215,1520210777,0,48af7883,4366735948,架子鼓真的没必要加，都没办法好好听听司鼓的声音了
78.39500,1,25,16777215,1520210787,0,e144da28,4366736053,啊啊啊啊啊啊方锦龙大师
3016.94200,1,25,16777215,1520210864,0,48af7883,4366736872,灯光真的无力吐槽。。
298.47300,1,25,16777215,1520211021,0,e144da28,4366738472,方锦龙大师
3665.06500,1,25,16777215,1520211095,0,8ddecfd0,4366739255,灯光师麻烦上点心
3702.62500,1,25,16777215,1520211137,0,8ddecfd0,4366739677,什么鬼
1418.10500,1,25,16777215,1520211260,0,e3634632,4366741015,景甜即视感
210.79700,1,25,16777215,1520213971,0,47262e16,4366773077,这么好的题材感觉没有用好，这种模式不适合
446.50600,1,25,16777215,1520214222,0,47262e16,4366776312,交给央视效果绝对震撼
2156.25600,1,25,16777215,1520214945,0,b15c1558,4366785912,说芒果台只做现代东西的 中华民族之美了解一下
175.26700,1,25,16777215,1520215655,0,a76c85d9,4366795539,芒果台那是娱乐档次的
526.49500,1,25,16777215,1520215673,0,47262e16,4366795770,真不适合用比赛模式，应该让央视做成非物质文化遗产入选
213.04900,1,25,16777215,1520215693,0,a76c85d9,4366796051,央视芒果好个屁
654.94800,1,25,16777215,1520215819,0,47262e16,4366797861,这个节目唯一的牌面
765.37700,1,25,16777215,1520215939,0,47262e16,4366799546,神马乐团
913.81200,1,25,16777215,1520216109,0,47262e16,4366801941,灯光出戏，能别这么红吗
4203.15000,1,25,16777215,1520216144,0,25576146,4366802439,这都剪进来 这么嚣张。。。。
928.22700,1,25,16777215,1520216151,0,47262e16,4366802533,这是什么灯光，红的刺眼，绿的也刺眼
116.31600,1,25,16777215,1520216167,0,1633c3bb,4366802803,笛箫党路过
1002.88300,1,25,16777215,1520216274,0,47262e16,4366804286,这灯光和我做过的婚礼晚会灯光一样顺便
1085.86400,1,25,16777215,1520216426,0,47262e16,4366806412,灯光也是波澜壮阔
1298.69400,1,25,16777215,1520216639,0,47262e16,4366809496,这是贴吧活动吗
767.00400,1,25,16777215,1520217133,0,a76c85d9,4366816905,中原乐器？那还有几个？
647.17100,1,25,16777215,1520217234,0,23cf481,4366818417,亮剑主题曲是不是他
1579.55600,1,25,16777215,1520217342,0,68e1d3ee,4366820017,好像是国家说这种节目必须是选秀的形式才搞这种竟演
1707.50000,1,25,16777215,1520217470,0,68e1d3ee,4366822036,这个编曲就不是传统的音乐风格
865.38500,1,25,16777215,1520217873,0,427621a,4366828323,都是好乐器，干嘛要竞赛分输赢
2122.03300,1,25,16777215,1520218381,0,59a65906,4366836676,怎么全是乐团，听起来乱
876.63500,1,25,16777215,1520218390,0,ba8b7d76,4366836797,哇哇哇哇哇哇
890.77600,1,25,16777215,1520218410,0,ba8b7d76,4366837089,喜欢马头琴
2234.40700,1,25,16777215,1520218616,0,a76c85d9,4366840417,艾捷克
1719.67900,1,25,16777215,1520218621,0,ec9814bc,4366840496,这样多好
16.25300,1,25,16777215,1520218822,0,7120fbfe,4366843906,哦哦哦哦哦哦哦
539.38200,1,25,16777215,1520218833,0,717fdfa9,4366844078,被央视爸爸的国家宝藏养刁了眼。。。
2191.17100,1,25,16777215,1520218927,0,ec9814bc,4366845693,舞美丑到爆
301.50900,1,25,16777215,1520219251,0,5c18cd4b,4366851358,刚才以为耳机坏了……
3079.81100,1,25,16777215,1520219410,0,a76c85d9,4366854210,人家打的是大堂鼓
4654.28400,1,25,16777215,1520219412,0,59a65906,4366854247,听的我心脏蹦蹦的
458.90800,1,25,16777215,1520219450,0,5c18cd4b,4366854917,这主持人一张嘴吓我一激灵
1609.49000,1,25,16777215,1520219660,0,2e5f82f1,4366858446,为什么什么节目都能被你挑出毛病来，我觉得挺好的啊
950.31200,1,25,16777215,1520219972,0,5c18cd4b,4366863794,推荐一下风华国乐乌云嘎《白马的传说》
303.60600,1,25,16777215,1520220101,0,8fc306ea,4366865980,怎么做
247.64000,5,25,15138834,1520220184,0,27f9d89b,4366867374,男神！男神！男神！
